id,商品名称,品牌,型号,功效,产地,适用发质,化妆品净含量
586634873195,SEEYOUNG/滋源 无患子保湿滋养洗头水 ,SEEYOUNG/滋源 ,无患子保湿滋养洗头水 ,深度清洁 滋润营养 头皮舒缓 补水 ,中国大陆 ,所有发质 ,
573037095029,Aussie袋鼠丰盈洗发水300ml+强韧修护发膜250ml 蓬松护理套装女 ,AUSSIE ,,温和清洁、修护 改善毛躁 ,中国 ,所有发质 ,其他/other 
596483122853,迷迭香除螨洗发水清香去屑止痒控油香味持久留香男女去螨虫洗头膏 ,琴叶 ,,深层滋养头皮、清洁 去头屑 滋润 ,中国 ,,【上新促销买1送1】迷迭香除螨洗发水500ml【送同款洗发水+2包护发精油】 【上新促销买1送1】迷迭香除螨洗发水500ml【送同款护发素+4包护发精油】 【上新促销买1送1】迷迭香除螨洗发水500ml【送同款沐浴露+4包护发精油】 迷迭香洗发水500ml+护发素500ml【送同款沐浴露+4包护发精油】 
569313624405,草方 艾草去屑洗发剂 ,草方 ,艾草去屑洗发剂 ,柔软顺滑 去屑止痒 改善头痒 控油 ,中国大陆 ,头皮屑 ,
587529543557,The body shop/美体小铺 生姜头皮护理洗发露 ,The body shop/美体小铺 ,,去头屑 滋润 ,英国 ,,400mL 新版400ML 
569473356714,菲诗小铺持久留香浪漫邂逅沐浴露500ml+洗护套装400ml*2家庭装 ,The Face Shop/菲诗小铺 ,菲诗小铺洗发水 ,,中国大陆 ,,
39249042540,香港正品COCO洗发水沐浴露套装男士女士除屑去痒持久留香家庭装 ,COCOnatural ,,改善毛躁 染烫受损护理 深层清洁 滋润 ,,所有发质 ,
532685339875,拉芳 轻盈纯净无硅油洗发露 ,拉芳 ,,丰盈蓬松 改善头痒 去头屑 深层清洁 控油 ,中国 ,所有发质 ,洗550ml+旅行装80ml*2 洗550ml+精华素200ml 550ml洗发水+550ml轻盈护发素 550ml洗发水*2 
535595216122,COCOVEL/蔻露薇 水润蛋白强韧控油洗发乳 ,COCOVEL/蔻露薇 ,水润蛋白强韧控油洗发乳 ,柔软顺滑 去屑止痒 改善毛躁 控油 清洁发丝头皮 ,中国大陆 ,所有发质 ,
541949776165,六神洗发水无硅油薄荷洗发水控油清新爽450ml洗发精净透控油舒爽 ,六神 ,清爽去屑洗发露套装 ,柔软顺滑 深度清洁 丰盈蓬松 控油 清洁发丝头皮 ,中国大陆 ,所有发质 ,
577103656269,德敏舒儿童专用洗发水宝宝止痒去屑柔顺无硅油3-15女孩6-12岁女童 ,德敏舒 ,,,中国大陆 ,,
576524508585,Adidas/阿迪达斯男士沐浴露洗发水洗面奶香体走珠 四合一套装控油 ,Adidas/阿迪达斯 ,阿迪达斯男士洗发水多件套装 ,,中国大陆 ,,
592601071647,资生堂专业美发护理道头皮生机洗发水500ML护发素260G洗护套装 ,Shiseido/资生堂 ,,染烫受损护理 柔顺润滑 滋润 脆弱开叉护理 ,,,
540019993946,Zooly/卓蓝雅 防脱育发洗发露 ,Zooly/卓蓝雅 ,,改善毛躁 头皮控油 防脱 育发 控油 ,中国 ,油性 ,防脱育发洗发水400ml+护发素400ml【防脱育发套装】 去屑止痒洗发水400ml+护发素400ml【去屑发质套装】 清爽控油洗发水400ml+护发素400ml【油性发质套装】 
545114735109,阿原 柠檬洗发水 ,阿原 ,柠檬洗发水 ,深度滋养 深度清洁 滋润营养 控油 清洁发丝头皮 ,台湾省 ,所有发质 ,
575851713382,蜂花无硅油生姜健发洗护套装旅行装洗发水护发素套装100ml*2 ,蜂花 ,,保湿 控油 改善头痒 改善毛躁 染烫受损护理 ,,,
544030941813,Comoos/苏玫氏 强韧焕发调理洗发露 ,Comoos/苏玫氏 ,,深层清洁 控油 ,中国 ,所有发质 ,250mL 
595115453142,氨基酸无硅油香水洗发水护发素持久留香洗护沐乳液膏套装去屑控油 ,经典伊秀 ,,丰盈蓬松 头皮控油 深层清洁 控油 ,中国 ,所有发质 ,氨基酸轻盈洗发乳500ml 氨基酸丝滑护发乳300ml 氨基酸洗发水500ml+血橙烟酰胺沐浴露500ml 氨基酸洗发水500ml+小苍兰沐浴500ml 氨基酸洗发水500ml+蓝风铃沐浴500ml 氨基酸套装(洗发500ml+护发素300ml) 氨基酸洗护套装+血橙烟酰胺沐浴露500ml 氨基酸洗护套装+小苍兰沐浴500ml 氨基酸洗护套装+蓝风铃沐浴露500ml 
585252577406,selsun blue Selsun洗发水 ,selsun blue ,Selsun洗发水 ,深度滋养 去屑止痒 控油 ,澳大利亚 ,,
560464458883,好迪 活力水润丝滑洗发水750ml ,好迪 ,活力水润丝滑洗发水750ml ,深层修复 脆弱开叉护理 改善毛躁 损伤护理 清洁发丝头皮 ,中国大陆 ,正常发质 ,
581439053446,丝蕴无硅水润洗发水护发素套装无硅油护发男女家庭装控油净屑柔顺 ,SYOSS/丝蕴 ,无硅水润洗护套装 ,深度滋养 柔软顺滑 深度清洁 ,中国大陆 ,正常发质 ,
45804017111,SEEYOUNG/滋源 茶籽控油去屑套装(油性头皮适用) ,SEEYOUNG/滋源 ,,,中国 ,油性 ,
527298603165,Schwarzkopf/施华蔻 辣木籽净透无硅洗发露 ,Schwarzkopf/施华蔻 ,辣木籽净透无硅洗发露 ,深度清洁 滋润营养 补水 ,中国大陆 ,,
531977860671,施华蔻8金纯盈润精油无硅油洗发水护发洗护套装修护毛燥1.4L ,Schwarzkopf/施华蔻 ,,,中国 ,受损发质 ,
561777628713,潘婷 排浊赋能头皮洗发露 ,潘婷 ,,深层滋养头皮、清洁 ,中国 ,,300mL 
547633771867,REJOICE/飘柔 净油顺爽微米净透洗发露 ,REJOICE/飘柔 ,净油顺爽微米净透洗发露 ,柔软顺滑 控油 头皮舒缓 清洁发丝头皮 ,中国大陆 ,油性 ,
559920865645,【官方正品】紫吕洗发水滋养韧发强韧洗护套装(中干性)200ml*2 ,RYO/吕 ,,,韩国 ,干性 ,
560117152674,RYO/吕 吕含光耀护金萃养护洗发水 ,RYO/吕 ,,改善毛躁 ,韩国 ,受损发质 ,200G 
559163009022,万宁海飞丝洗发水男女士怡神冰凉清爽去屑止痒控油洗头发膏露正品 ,海飞丝 ,去屑洗发露怡神冰凉型 ,柔软顺滑 ,中国大陆 ,,
561854277898,海飞丝 致美水润去屑洗发露 ,海飞丝 ,致美水润去屑洗发露 ,滋润 去屑 ,中国大陆 ,所有发质 ,
566343082673,海飞丝（Head & Shoulders）幽香馥郁去屑洗发露洗发水750ml/瓶 ,海飞丝 ,幽香馥郁去屑洗发露 ,去屑 ,中国大陆 ,,
41794634655,海飞丝 去屑洗发露(怡神冰凉型) ,海飞丝 ,去屑洗发露(怡神冰凉型) ,柔软顺滑 去屑止痒 滋润营养 头皮舒缓 补水 ,中国大陆 ,,
35177735437,海飞丝 丝源复活组合头皮净化洗发露530ml ,海飞丝 ,丝源复活组合头皮净化洗发露530ml ,头皮舒缓 ,中国大陆 ,,
39270880684,欧莱雅精油润养洗发水护发素洗护套装1.8L 持久留香 ,L'OREAL /欧莱雅 ,,,中国 ,,
537840422815,欧莱雅美发多效修复洗发水修复受损强韧发丝  滋润干枯 改善毛躁 ,L'OREAL /欧莱雅 ,,改善毛躁 染后护色 补水 晒后修护 ,中国 ,,
39141332926,L＇oreal/欧莱雅 净化洗发水 ,L'OREAL /欧莱雅 ,,去头屑 ,中国 ,所有发质 ,600ml 
42771295313,L＇oreal/欧莱雅 沙龙洗护油脂平衡洗发水 ,L'OREAL /欧莱雅 ,,头皮控油 ,西班牙 ,所有发质 ,1500mL 
549394370884,【屈臣氏】施华蔻赋芮深海臻护洗发露400ml ,Schwarzkopf/施华蔻 ,赋芮深海臻护洗发露套装. ,深层修复 丰盈蓬松 损伤修复 滋润 ,中国大陆 ,,
22473351396,Schwarzkopf/施华蔻 水凝胶原修护洗发露 ,Schwarzkopf/施华蔻 ,水凝胶原修护洗发露 ,改善毛躁 ,中国大陆 ,中性 ,
543549355027,Schwarzkopf/施华蔻 8金纯盈润精油旅行装 ,Schwarzkopf/施华蔻 ,,,中国 ,受损发质 ,其他/other 
44932029026,Shiseido/资生堂 惠润柔净洗发露(鲜花芳香) ,Shiseido/资生堂 ,惠润柔净洗发露(鲜花芳香) ,柔软顺滑 ,日本 ,所有发质 ,
45183822335,资生堂惠润无硅油洗发水套装柔净鲜花芳香洗发露600ml*2 柔软顺滑 ,Shiseido/资生堂 ,惠润鲜花芳香洗发水2瓶套装 ,柔软顺滑 滋润营养 改善毛躁 滋润 ,日本 ,所有发质 ,
37501381459,清扬洗发水男士去屑止痒洗头膏洗发露清爽控油型官方正品 ,CLEAR/清扬 ,清爽控油组合装 ,去屑止痒 深层修复 ,中国大陆 ,所有发质 ,
528313132906,清扬洗发水男女通用去屑洗头膏洗发露樱花沁爽型官方正品 ,CLEAR/清扬 ,清扬樱花洗发水组合装 ,深度清洁 去屑 ,中国大陆 ,正常发质 ,
570010418722,CLEAR/清扬 去屑洗发露樱花沁爽型 ,CLEAR/清扬 ,去屑洗发露樱花沁爽型 ,柔软顺滑 深度清洁 去屑 ,中国大陆 ,,
587147117569,Dove/多芬 柔顺盈润洗发露 ,Dove/多芬 ,柔顺盈润洗发露 ,,中国大陆 ,,
595711080707,清扬去屑洗发水 650ml 樱花沁爽 持久留香氨基酸 洗发露 全家男女 ,CLEAR/清扬 ,樱花组合 ,去屑止痒 ,中国大陆 ,,
531142489025,SOFTTO/索芙特 汉草6级防脱防脱育发香波 ,SOFTTO/索芙特 ,,防脱 育发 控油 防脱生发 浓密 ,中国 ,所有发质 ,600g育发洗发水（不送230g） 600g育发洗发水+230g育发洗发水【严重脱发，油性脱发】 育发液60ml*2瓶【严重脱发，发量稀疏推荐】 600g育发洗发水+330ml固发洗发水【严重脱发，油性脱发】 600g育发洗发水+150g护发素【中干性脱发】 230g育发洗发水+150g*2瓶护发素【中干性脱发】 580ml固发洗发水+150g护发素【中干性脱发】 580ml固发洗发水+230g育发洗发水【严重脱发，油性脱发】 330ml固发洗发水+150g*2瓶护发素【中干性脱发】 
585173375538,茀洛莉娅 　米雅诗防脱洗发露 ,茀洛莉娅 ,,强根健发 温和清洁、修护 滋润 育发 防脱生发 ,中国 ,所有发质 ,300mL 洗发水x2+育发液x2，送屑康宁*2立省192【头油头屑实惠】 洗发水+育发液套装，送屑康宁立省86元【头油头屑必买】 防脱洗发水 育发精华液 
541966313759,六神无硅油人参柔顺洗发水720ml男女通用洗发露洗发乳改善干燥 ,六神 ,人参柔顺洗发露套装 ,柔软顺滑 滋润营养 丰盈蓬松 改善毛躁 头皮舒缓 滋润 ,中国大陆 ,所有发质 ,
573323701294,云南白药养元青洗发水 小养普洱茶控油500ml 无硅油洗头膏男女 ,养元青 ,小养组合 ,,中国大陆 ,,
583154609799,【推荐套装】triptychoflune三谷洗发水护发沐浴套组嫩滑蓬松控油 ,TriptychOfLune/三谷 ,,丰盈蓬松 保湿 柔顺润滑 滋润 补水 ,,,
565099592594,davines/大卫尼斯 自然亮泽洗发水250ml ,davines/大卫尼斯 ,自然亮泽洗发水250ml ,去屑 ,其他 ,头皮屑 ,
569515849700,mese/美多丝 水漾丝滑洗发水 ,mese/美多丝 ,,改善头痒 头皮舒缓 滋润 补水 ,中国 ,所有发质 ,水漾丝滑洗发乳300ML*2瓶(玫瑰香味) 密集修护洗发乳300ML*2瓶(天竺葵香) 舒缓净屑洗发乳300ML *2瓶(薰衣草香) 水漾丝滑洗发乳300ML +密集修护洗发乳300ML 水漾丝滑洗发乳300ML +舒缓净屑洗发乳300ML 舒缓净屑洗发乳300ML +密集修护洗发乳300ML 水漾丝滑洗发乳300ML+密集修护水润素(护发素)300ML 水漾丝滑洗发乳300ML+丝滑润养水润素(护发素)300ML 密集修护洗发乳300ML+丝滑润养水润素(护发素)300ML 密集修护洗发乳300ML+密集修护水润素(护发素)300ML 舒缓净屑洗发乳300ML+丝滑润养水润素(护发素)300ML 舒缓净屑洗发乳300ML+密集修护水润素(护发素)300ML 
593742116175,飘柔洗发水护发素套装香水型香味持久留香男女控油旗舰店官方旗舰 ,REJOICE/飘柔 ,甜美花漾洗护套装 ,深度清洁 丰盈蓬松 改善毛躁 头皮舒缓 补水 ,中国大陆 ,所有发质 ,
573783593507,b2v 墨藻丰盈修护洗发水 ,b2v ,墨藻丰盈修护洗发水 ,深层修复 滋润 ,中国大陆 ,,
575140146668,PAHKEN/帕克 迷迭香非离子洗发水护发素沐浴露 ,PAHKEN/帕克 ,,深层滋养头皮、清洁 温和清洁、修护 改善头痒 去头屑 头皮控油 ,中国 ,所有发质 ,迷迭香洗发水500ml+护发素500ml+沐浴露500ml 洗发水 护发素 沐浴露 可任选三瓶（备注或联系客服） 
587568858435,遇见香芬官方旗舰黑裙洗发水护发素沐浴露 洗护三件套装洗头膏小 ,COCOESSENCE/遇见香芬 ,香港黑裙洗护沐三件套装 ,深度滋养 去屑止痒 滋润营养 控油 滋润 ,中国大陆 ,所有发质 ,
558837370542,黛丝恩Moist Diane摩洛哥精油无硅油日本洗发水护发素套装500ml ,Moist Diane/黛丝恩 ,,,日本 ,干性 ,500g/mL 
533233737824,Shiseido/资生堂 护理道露蜜焕彩洗发露 ,Shiseido/资生堂 ,护理道露蜜焕彩洗发露 ,其他 ,日本 ,所有发质 ,
543204216314,Bio Secure/安悦 滋养平衡洗发露 ,Bio Secure/安悦 ,滋养平衡洗发露 ,柔软顺滑 深度清洁 滋润营养 ,法国 ,所有发质 ,
578103223728,Danz/丹姿 香氛洗护-300g丹姿丝维丽香氛洗发乳（奢养柔顺） ,Danz/丹姿 ,香氛洗护-300g丹姿丝维丽香氛洗发乳（奢养柔顺） ,改善毛躁 滋润 ,中国大陆 ,,
576666864853,HAIR RECIPE/发の食谱 Hair Recipe发之食谱苹果姜滋养无硅油水果洗发水280ml+280g进口 ,HAIR RECIPE ,,强根健发 丰盈蓬松 ,中国 ,,280ml*2 
563138064574,George caroll/乔治卡罗尔 乐缘海洋香水洗发水沐浴露 ,George caroll/乔治卡罗尔 ,乐缘海洋香水洗发水沐浴露 ,去屑止痒 深度清洁 丰盈蓬松 控油 清洁发丝头皮 ,中国大陆 ,所有发质 ,
556903329248,蜂花樱花沐浴露无硅油啤酒花生姜洗发水护发素洗护套装550ml*3 ,蜂花 ,,控油 改善头痒 改善毛躁 深层清洁 滋润 ,,所有发质 ,
535659666517,Difaso/蒂花之秀 奢养修护洗发萃乳(臻宠修护柔韧丝滑) ,Difaso/蒂花之秀 ,奢养修护洗发萃乳(臻宠修护柔韧丝滑) ,柔软顺滑 滋润营养 改善毛躁 ,中国大陆 ,正常发质 ,
587224057619,Ficce Code 菲诗蔻 生姜健发洗发水 ,Ficce Code ,菲诗蔻 生姜健发洗发水 ,防脱发 强韧防断发 控油 浓密 清洁发丝头皮 ,澳大利亚 ,女士脱发 ,
594180340134,Aussie袋鼠凝雾去油蓬松便携免洗头发喷雾干发清爽女180ml ,AUSSIE ,,丰盈蓬松 头皮控油 控油 ,中国 ,,180mL 180ml热带果香型 
588145193121,Skin Menu/肌肤之食 海盐去屑控油洗发膏 ,Skin Menu/肌肤之食 ,,深层滋养头皮、清洁 去头屑 头皮控油 深层清洁 ,中国 ,,240g 480g 
577391772981,Living Proof 每日圆满干洗喷雾 ,Living Proof ,,温和清洁、修护 ,美国 ,,198ml 92ml 
587645936029,舒冠 洗发水 ,舒冠 ,洗发水 ,去屑止痒 滋润营养 丰盈蓬松 控油 去屑 ,中国大陆 ,所有发质 ,
575520942444,HERCODO/草安堂 薰衣草洗发水750ml ,HERCODO/草安堂 ,薰衣草洗发水750ml ,去屑止痒 深度清洁 改善头痒 头皮舒缓 滋润 ,中国大陆 ,,
587221204408,COCOESSENCE/遇见香芬 洗发水沐浴露 ,COCOESSENCE/遇见香芬 ,洗发水沐浴露 ,控油 补水 清洁发丝头皮 ,中国大陆 ,所有发质 ,
565102825070,黛丝恩Moist Diane植萃损伤修护无硅油洗发水护发素套装480ml ,Moist Diane/黛丝恩 ,,,日本 ,受损发质 ,480ml 
589242050605,魔莉舍 玫瑰精油丝滑洗发露 ,魔莉舍 ,,滋润 保湿 控油 ,中国 ,所有发质 ,300ml玫瑰洗发露 300ml生姜洗发露 300ml山茶花洗发露 300ml马鞭草洗发露 300ml玫瑰洗发露+玫瑰护发素 300ml马鞭草洗发露+马鞭草护发素 300ml生姜洗发露+生姜护发素 300ml山茶花洗发露+山茶花护发素 300ml玫瑰洗发露+玫瑰护发素+玫瑰沐浴露 300ml马鞭草洗发露+马鞭草护发素+马鞭草沐浴露 300ml生姜洗发露+生姜护发素+丝柏沐浴露 300ml山茶花洗发露+山茶花护发素+茉莉沐浴露 
587689581058,潘婷洗发水护发素套装组合装乳液修护顺滑男女士官方旗舰 ,潘婷 ,乳液修复洗发露套装 ,改善毛躁 脆弱开叉护理 ,中国大陆 ,正常发质 ,
557838894515,Batiste/碧缇丝 免水洗喷雾 ,Batiste/碧缇丝 ,,其他/other ,英国 ,,经典洁净50ml 专享定制礼盒 经典洁净200ml 清爽飘逸200ml 迷人花香200ml 果香樱桃200ml 异国情调200ml 倍感蓬松200ml 经典洁净200ml+经典洁净50ml 清爽飘逸200ml+经典洁净50ml 果香樱桃200ml+经典洁净50ml 迷人花香200ml+经典洁净50ml 异国情调200ml+经典洁净50ml 倍感蓬松200ml+经典洁净50ml 经典洁净200ml+清爽飘逸200ml 迷人花香200ml+果香樱桃200ml 经典洁净200ml+迷人花香200ml 经典洁净200ml+倍感蓬松200ml 
564211977491,汉喜 荷塘月色洗发水2瓶装 ,汉喜 ,荷塘月色洗发水2瓶装 ,深度滋养 柔软顺滑 控油 去屑 ,中国大陆 ,所有发质 ,
575576375741,Matin Rosie/玛汀露丝 蓝风铃轻柔飘逸香水洗发水 ,Matin Rosie/玛汀露丝 ,蓝风铃轻柔飘逸香水洗发水 ,深度滋养 柔软顺滑 深层修复 滋润营养 改善毛躁 ,中国大陆 ,所有发质 ,
587046600121,LUX/力士 柔亮洗发乳(水润丝滑) ,LUX/力士 ,柔亮洗发乳(水润丝滑) ,柔软顺滑 ,中国大陆 ,,
578320773306,PWU朴物大美小苍兰洗发水护发素套装500ml*2持久留香无硅油洗发水 ,Puwubeauty/朴物大美 ,,丰盈蓬松 其他 柔顺润滑 深层清洁 滋润 ,,,
590477143042,简美 小苍兰滋养洗发乳 ,简美 ,小苍兰滋养洗发乳 ,深度滋养 深度清洁 染后护色 损伤修护 ,中国大陆 ,所有发质 ,
545175437047,RYO/吕 棕吕洗发水护发素 ,RYO/吕 ,棕吕洗发水护发素 ,深度滋养 防脱发 去屑止痒 改善毛躁 强韧防断发 ,韩国 ,所有发质 ,
587925391638,Shiseido/资生堂 护理道轻盈丝逸系列洗发露 ,Shiseido/资生堂 ,护理道轻盈丝逸系列洗发露 ,柔软顺滑 ,日本 ,,
587803701818,Mixxlab觅研氨基酸健发洗护套装蓬松控油清爽洗发水男女 ,MixX laboratory ,,,中国 ,所有发质 ,
594147291512,艾君防脱发育发洗发水女士防掉发断发固发生姜洗发水液露营养液 ,AJU/艾君 ,,强根健发 深层滋养头皮、清洁 防脱 育发 ,中国 ,,300mL 防脱育发黄金搭档组合（防脱洗发水300ml+防脱育发液20ml） 家庭防脱增发密发套装（防脱洗发水300ml*2+防脱育发液20ml） 
595402422756,小苍兰洗发水网红款持久留香味男女去屑止痒控油洗头发护发素套装 ,SHINERO/宣柔 ,,深层滋养头皮、清洁 温和清洁、修护 改善毛躁 去头屑 头皮控油 ,中国 ,所有发质 ,（送樱花沐浴露220ML）小苍兰香氛洗发水500ML【网红推荐套餐】 （送氨基酸洗面奶100g）小苍兰香氛洗发水500ML【网红热卖套餐】 （送迷迭香沐浴露500ML）小苍兰香氛洗发水500ML【网红洗沐套餐】 （送同款洗发水500ML）小苍兰香氛洗发水500ML【网红新品买1送1】 （送同款沐浴露500ML）小苍兰香氛洗发水500ML【网红新品买1送1】 （送同款护发素500ML）小苍兰香氛洗发水500ML（【网红新品买1送1】 小苍兰香氛洗发水500ML+沐浴露500ML+护发素500ML【网红三件套组合】 小苍兰香氛洗发水500ML+500ML+沐浴露500ML【网红新品洗沐搭配】 小苍兰香氛洗发水500ML+500ML+护发素500ML【网红新品洗护搭配】 小苍兰香氛洗发水500ML+500ML+500ML【网红新品洗发水3瓶装】 
521989838231,Shiseido/资生堂 水之密语洗发露 ,Shiseido/资生堂 ,,改善毛躁 保湿 补水 ,中国 ,所有发质 ,600ml 
15823130413,oba/欧芭 5印象系列双重功效洗发乳 ,oba/欧芭 ,,头皮控油 头皮舒缓 滋润 深层清洁 ,中国 ,混合性 ,720g 
565579786971,Greenkosy/绿色溪谷 柔炫丝滑去屑洗发乳 ,Greenkosy/绿色溪谷 ,柔炫丝滑去屑洗发乳 ,去屑止痒 改善头痒 控油 去屑 清洁发丝头皮 ,澳大利亚 ,所有发质 ,
